id,user_id,day_id,section,competence,item_index,prompt,expected,response,resultado,score,aciertos,errores,punto_debil,practica_recomendada,feedback_alumno,created_at
85693342-7ba6-4add-9fd0-4b94e5e3a800,b033bea5-4c24-4db3-8044-b006504a23b6,3,cles,PO,0,Pide una baguette bien cocida y entera (JE VOUDRAIS + cantidad + nombre + adjetivo).,"Je voudrais une baguette entière, bien cuite, s'il vous plaît.","Je voudrais la baguette inter bien cute, s'il vous plaît.",parcial,7,"[""Je voudrais"", ""s'il vous plaît""]","[{""dijo"": ""la baguette"", ""regla"": ""Se usa 'une' para un sustantivo indefinido genérico."", ""correcto"": ""une baguette""}, {""dijo"": ""inter bien cute"", ""regla"": ""Los adjetivos deben concordar en género y número con el sustantivo y el orden es importante."", ""correcto"": ""entière, bien cuite""}]",Concordancia de adjetivos y uso de artículos definidos/indefinidos.,"Revisa los artículos definidos e indefinidos y practica la concordancia de adjetivos con sustantivos femeninos, como 'baguette'.",¡Has usado muy bien 'Je voudrais' y la fórmula de cortesía! Solo hay que prestar un poquito más de atención a los artículos y a la concordancia de los adjetivos. Continue comme ça !,2026-07-17 00:52:21.321466+00
91eb62ae-60bd-4081-9043-bb5603684c3c,b033bea5-4c24-4db3-8044-b006504a23b6,3,cles,PO,1,"Pregunta si el pain de campagne es crujiente (concordancia con « pain », masculino).","C'est croustillant, le pain de campagne ?",Se crucián le pan de campaña.,parcial,6,"[""identificación de elementos clave de la pregunta""]","[{""dijo"": ""Se crucián"", ""regla"": ""El verbo 'être' y el adjetivo correcto para 'croustillant'"", ""correcto"": ""C'est croustillant""}, {""dijo"": ""le pan de campaña"", ""regla"": ""Ortografía correcta de 'pain' y 'campagne'"", ""correcto"": ""le pain de campagne""}]","",Repasar la ortografía del vocabulario básico y las formas del verbo 'être' en presente.,¡Muy bien identificando los elementos principales de la pregunta! Vamos a seguir trabajando en la ortografía y la conjugación para que tus frases sean aún más precisas. Continue comme ça !,2026-07-17 00:52:47.405021+00
cc46617a-0b1c-42f8-8eed-2b428face2b1,b033bea5-4c24-4db3-8044-b006504a23b6,3,cles,PO,2,Pregunta el precio de varias brioches (plural).,Combien coûtent les brioches ?,Com bien cuten de brioche?,parcial,7,"[""Identificó la interrogación"", ""Usó el equivalente de \""cuánto\"" para precio""]","[{""dijo"": ""Com bien cuten"", ""regla"": ""La ortografía de 'Combien coûtent' es importante para la comprensión."", ""correcto"": ""Combien coûtent""}, {""dijo"": ""de brioche?"", ""regla"": ""Para preguntar por un artículo específico y plural, se usa el artículo definido 'les'."", ""correcto"": ""les brioches?""}]","",Revisa la conjugación del verbo 'coûter' y la formación de preguntas con 'combien'.,"¡Has usado la idea principal para preguntar el precio, lo cual es genial! Un pequeño ajuste en la ortografía y en los artículos te hará sonar más nativo. Continue comme ça !",2026-07-17 00:53:23.409954+00
6cb658c3-f9ff-4a16-9f8a-a17b7effc7e4,b033bea5-4c24-4db3-8044-b006504a23b6,3,cles,PO,3,Pregunta el precio de una sola baguette tradition (singular).,Combien coûte la baguette tradition ?,Combien coûte la baguette tradition ?,correcto,10,"[""Combien coûte la baguette tradition ?""]",[],"","","¡Fantástico! Tu respuesta es exactamente lo que esperábamos y es perfecta para preguntar el precio de la baguette. ¡Bravo, continue comme ça !",2026-07-17 00:53:46.042913+00
45dcc8d9-c5d5-4d88-a84b-c1ddb74b5965,b033bea5-4c24-4db3-8044-b006504a23b6,3,cles,PO,4,"Cierra la compra: es todo, te lo llevas, pide el ticket.","C'est tout, merci. Je vais emporter. Je peux avoir le ticket de caisse ?","C'est tout, merci. J'ai besoin de porteur. Je peux avoir le ticket de caisse?",parcial,7,"[""C'est tout, merci"", ""Je peux avoir le ticket de caisse ?""]","[{""dijo"": ""J'ai besoin de porteur."", ""regla"": ""La expresión 'porteur' significa 'portador', no 'llevarse' un artículo."", ""correcto"": ""Je vais emporter.""}]",verbo 'emporter' y sus derivados,"Practica el uso de verbos como 'emporter', 'prendre' y 'apporter' para expresar 'llevar' o 'llevarse' en diferentes contextos.","¡Has acertado con el saludo y la forma de pedir el ticket! Solo ten cuidado con el verbo 'porter' y sus derivados; cuando queremos decir que nos llevamos algo, usamos 'emporter'. ¡Très bien, continue comme ça !",2026-07-17 00:54:10.616329+00
e55e0f3d-63fb-43d9-87f1-fed70bed2767,b033bea5-4c24-4db3-8044-b006504a23b6,2,vocab,PO,0,El camarero pregunta si quieres tu café fort o léger. Respóndele que lo prefieres léger.,Je préfère un café léger.,Cefalfa mokafel.,incorrecto,0,[],"[{""dijo"": ""Cefalfa mokafel."", ""regla"": ""La respuesta no es en francés y no corresponde a la consigna."", ""correcto"": ""Je préfère un café léger.""}]","",Repasa las palabras clave de la unidad sobre la comida y el vocabulario del café en tu libro. Intenta formar frases sencillas con 'Je préfère...',"¡Hola! No te preocupes, parece que la respuesta que escribiste no corresponde a lo que te pedíamos. Te animo a revisar el vocabulario del tema del café. Courage !",2026-07-17 01:00:20.852322+00
68f2bdce-6950-4d78-b6de-0734a4036b06,fcc58ab2-9b87-40d1-b6d3-d6baa3ecf553,1,vocab,PE,3,"Traduce al francés: « Para llevar, por favor. »","À emporter, s'il vous plaît.",À emporter,parcial,7,"[""À emporter""]","[{""dijo"": ""À emporter"", ""regla"": ""Es importante añadir 's'il vous plaît' para la cortesía."", ""correcto"": ""À emporter, s'il vous plaît.""}]",Expresiones de cortesía,Practica añadiendo 's'il vous plaît' o 's'il te plaît' a tus peticiones diarias.,"¡Muy bien! Has captado la parte principal. Para sonar aún más natural y cortés en francés, recuerda añadir la expresión adecuada. Continue comme ça !",2026-07-17 16:25:25.719502+00
94feb1ca-8a89-4341-96f2-70f01c93b6cc,b033bea5-4c24-4db3-8044-b006504a23b6,2,vocab,PO,1,Ves un gâteau delicioso y quieres saber si es casero.,"C'est fait maison, le gâteau ?","Set fremadstaan, det er godt.",incorrecto,1,[],"[{""dijo"": ""Set fremadstaan, det er godt."", ""regla"": ""La frase no se corresponde con lo esperado en francés."", ""correcto"": ""C'est fait maison, le gâteau ?""}]","",Revisa los vocabularios de comidas y las formas de construir preguntas en francés. Intenta memorizar frases útiles para situaciones cotidianas.,"¡Ánimo! Has intentado comunicarte, la intención es lo que cuenta. La frase esperada era 'C'est fait maison, le gâteau ?' ¡Sigue practicando las frases básicas, te ayudará mucho! Continue comme ça !",2026-07-17 01:01:05.198752+00
d8d0cd54-3499-4dff-8542-904da03ec8e0,fcc58ab2-9b87-40d1-b6d3-d6baa3ecf553,1,vocab,PO,0,Entras al café y quieres pedir una mesa para dos personas de manera educada.,"Une table pour deux, s'il vous plaît.","Une table pour deux, s'il vous plaît.",correcto,10,"[""Uso correcto de 'Une table pour deux'"", ""Uso correcto de 's'il vous plaît'""]",[],"","","¡Fantástico! Tu respuesta es perfecta y muy educada, justo como lo pedirías en un café francés. ¡Felicidades! Continue comme ça !",2026-07-17 15:22:49.373695+00
b9f8d5eb-65bd-4447-8ce9-fd98de25be0c,fcc58ab2-9b87-40d1-b6d3-d6baa3ecf553,1,vocab,PO,1,"El camarero te trae el té, pero olvida la cuchara. Pídele una con educación.",Vous avez une cuillère ?,Izgarayı kullan.,incorrecto,2,[],"[{""dijo"": ""Izgarayı kullan."", ""regla"": ""La respuesta no está en francés y no se relaciona con la consigna."", ""correcto"": ""Vous avez une cuillère ?""}]",vocabulario básico y formulación de preguntas en francés,Revisa el vocabulario de utensilios de cocina y las formas de preguntar educadamente.,"¡Gracias por tu esfuerzo! Parece que tu respuesta no está en francés y no pide una cuchara. La próxima vez, concéntrate en usar el vocabulario y las estructuras que hemos visto en clase para comunicarte en francés. Continue comme ça !",2026-07-17 15:23:17.644587+00
d709efd3-f28e-47ba-94f2-eef5e08c450f,fcc58ab2-9b87-40d1-b6d3-d6baa3ecf553,1,vocab,PO,2,Quieres pedir un jugo de naranja fresco.,Je voudrais un jus d'orange frais.,Je voudrais un jus d'orange frais.,correcto,10,"[""Je voudrais un jus d'orange frais.""]",[],"Ninguno, excelente respuesta.",Sigue practicando la formulación de peticiones y deseos en francés. ¡Estás haciendo un excelente trabajo!,¡Fantástico! Tu frase es exactamente lo que se necesita para pedir un zumo de naranja fresco. ¡Dominas muy bien la forma de hacer peticiones educadas en francés! Continue comme ça !,2026-07-17 15:24:57.91157+00
a7ca1c85-01f1-4368-9364-0d857c46936b,fcc58ab2-9b87-40d1-b6d3-d6baa3ecf553,1,vocab,PO,3,Estás listo para irte y llamas al camarero para pedirle la cuenta.,"L'addition, s'il vous plaît !","L'addition, s'il vous plaît.",correcto,10,"[""L'addition, s'il vous plaît""]",[],"",null,¡Muy bien! Has utilizado la frase correcta y de forma muy natural. ¡Excelente trabajo! Continue comme ça !,2026-07-17 16:13:01.832912+00
baed8874-0c1b-4459-92ee-73d955a6b5d2,fcc58ab2-9b87-40d1-b6d3-d6baa3ecf553,1,vocab,PO,4,Quieres preguntarle al camarero cuánto cuesta el café.,"C'est combien, le café ?",C'est convient le café.,parcial,7,"[""C'est ... le café (estructura de pregunta y vocabulario)""]","[{""dijo"": ""convient"", ""regla"": ""Confusión de palabras similares. 'Combien' significa 'cuánto'."", ""correcto"": ""combien""}]","",Escucha y repite el vocabulario relacionado con precios y tiendas.,"¡Muy bien! Usaste la estructura de pregunta correcta y tu frase es comprensible. Solo un pequeño detalle con la palabra 'convient', en este contexto querías decir 'combien'. ¡Continue comme ça !",2026-07-17 16:14:09.713305+00
6c33e0ab-476a-4628-a053-40ba83bff899,fcc58ab2-9b87-40d1-b6d3-d6baa3ecf553,1,vocab,PE,0,"Traduce al francés: « Una taza grande, por favor. »","Une grande tasse, s'il vous plaît.","Une tasse grande, s'il vous plaît",parcial,7,"[""Une ... tasse"", ""s'il vous plaît""]","[{""dijo"": ""Une tasse grande"", ""regla"": ""En francés, los adjetivos de tamaño como 'grande' suelen ir antes del sustantivo."", ""correcto"": ""Une grande tasse""}]",colocación de adjetivos,"Repasar la posición de los adjetivos comunes (tamaño, belleza, edad, forma, bondad)","¡Muy bien! Casi lo tienes. Tu frase es muy clara, solo recuerda que el adjetivo 'grande' generalmente va antes del sustantivo en francés. Continue comme ça !",2026-07-17 16:16:04.239577+00
e9d40336-b71e-4a13-b6ce-8f85dec87d86,fcc58ab2-9b87-40d1-b6d3-d6baa3ecf553,1,vocab,PE,0,"Traduce al francés: « Una taza grande, por favor. »","Une grande tasse, s'il vous plaît.","Une grande tasse, s'il vous plaît ",correcto,10,"[""Une grande tasse, s'il vous plaît.""]",[],"Ninguno, excelente trabajo.",Sigue practicando la traducción de frases sencillas para construir tu confianza.,"¡Has traducido la frase perfectamente! Es genial ver cómo aplicas el vocabulario. ¡Sigue así, c'est super !",2026-07-17 16:17:50.904318+00
410df943-1b67-4df7-a0cd-00ec38496e9f,fcc58ab2-9b87-40d1-b6d3-d6baa3ecf553,1,vocab,PE,1,Traduce al francés: « ¿Puedo pagar con tarjeta? »,Je peux payer par carte ?,Je player par carte?,parcial,7,"[""par carte""]","[{""dijo"": ""Je player par carte?"", ""regla"": ""Faltó el verbo 'pouvoir' (puedo) y el verbo 'payer' en infinitivo."", ""correcto"": ""Je peux payer par carte ?""}]","",Repasar la conjugación de 'pouvoir' y la estructura 'verbo modal + infinitivo'.,"¡Has usado muy bien 'par carte' para expresar 'con tarjeta'! Aunque faltó el verbo 'puedo' y 'pagar', lo más importante es que te has hecho entender. ¡Avec un petit ajustement, ta phrase sera parfaite ! Bravo !",2026-07-17 16:18:07.995998+00
b2beb8eb-8c05-4124-9e34-1d68ef19963c,fcc58ab2-9b87-40d1-b6d3-d6baa3ecf553,1,vocab,PE,0,"Traduce al francés: « Una taza grande, por favor. »","Une grande tasse, s'il vous plaît.","Une grande tasse, s'il vous plaît",correcto,10,"[""uso correcto de 'Une grande tasse'"", ""uso correcto de 's'il vous plaît'""]",[],ninguno,sigue practicando nuevas frases de cortesía,"¡Fantástico! Tu traducción es perfecta y has usado correctamente las palabras. ¡Sigue así, Continue comme ça !",2026-07-17 16:20:10.731757+00
ea0ac8dd-0a0f-4728-8ee6-6254513a896b,fcc58ab2-9b87-40d1-b6d3-d6baa3ecf553,1,vocab,PE,1,Traduce al francés: « ¿Puedo pagar con tarjeta? »,Je peux payer par carte ?,Je peux payer par carte?,correcto,10,"[""Uso correcto de 'Je peux payer par carte'""]",[],n/a,n/a,¡Fantástico! Has traducido la frase perfectamente. Dominas esta estructura. Continue comme ça !,2026-07-17 16:21:13.646932+00
2ec4c6c1-d4da-40bc-af68-43d0cf92ab9d,fcc58ab2-9b87-40d1-b6d3-d6baa3ecf553,1,vocab,PE,2,Completa la palabra que falta: « Je préfère m'asseoir au ____ (la barra). »,comptoir,Comptoir,correcto,10,"[""comptoir (la ortografía es correcta)""]",[],"",ninguna,"¡Fantástico! Has completado la palabra correctamente, lo que demuestra que conoces bien el vocabulario de este contexto. Tu respuesta es perfecta. Continue comme ça !",2026-07-17 16:21:33.374064+00
669da7ed-fa99-4c0b-aef4-1fc8f6a5fb97,fcc58ab2-9b87-40d1-b6d3-d6baa3ecf553,1,vocab,PE,0,"Traduce al francés: « Una taza grande, por favor. »","Une grande tasse, s'il vous plaît.","Une grande tasse, s'il  vous plaît",correcto,10,"[""Une grande tasse, s'il vous plaît.""]",[],Ninguno,Sigue practicando nuevas frases.,"¡Fantástico! Has traducido la frase de manera impecable y sin errores. ¡Très bien, continue comme ça !",2026-07-17 16:23:14.380524+00
5277908d-a212-46d1-8f08-cd6258cb2715,fcc58ab2-9b87-40d1-b6d3-d6baa3ecf553,1,vocab,PE,1,Traduce al francés: « ¿Puedo pagar con tarjeta? »,Je peux payer par carte ?,Je peux payer par carter,parcial,8,"[""Je peux payer par""]","[{""dijo"": ""carter"", ""regla"": ""La palabra 'tarjeta' en francés es 'carte', sin la 'r' final y sin la 'e' muda."", ""correcto"": ""carte""}]","",Repasar el vocabulario de pagos y compras.,"¡Has construido la frase casi perfectamente! Solo faltaba un pequeño detalle en la última palabra para que fuera impecable. ¡No te desanimes, continúe comme ça !",2026-07-17 16:23:29.967366+00
fb4777b9-9fc4-4416-aa3b-3d66f875e7c5,fcc58ab2-9b87-40d1-b6d3-d6baa3ecf553,1,vocab,PE,4,"Corrige el error y escríbela de forma formal para el camarero: « Une eau plate, s'il te plaît. »","Une eau plate, s'il vous plaît.","Une d'eau plate, s'il vous plaît.",parcial,8,"[""s'il vous plaît""]","[{""dijo"": ""d'eau plate"", ""regla"": ""No se utiliza 'de' entre el artículo indefinido y el sustantivo en este contexto para pedir algo."", ""correcto"": ""eau plate""}]","",Revisa los usos del 'de' y 'd'' después de artículos indeterminados y partitivos.,"¡Fantástico! Lograste aplicar la formalidad correctamente, que era el objetivo principal. Solo ten cuidado con el 'd'extra; no es necesario en este caso. ¡Continue comme ça !",2026-07-17 16:26:10.650811+00
f2f7dbb8-9fdd-4852-939e-291ec7a05ee3,fcc58ab2-9b87-40d1-b6d3-d6baa3ecf553,1,cles,PO,0,Transforma « Je veux un café » a la forma cortés recomendada para desconocidos.,"Je voudrais un café, s'il vous plaît.","Je voudrais un café, s'il vous plaît.",correcto,10,"[""uso de 'Je voudrais'"", ""inclusión de 's'il vous plaît'""]",[],ninguno,repasar variaciones de cortesía,¡Fantástico! Has transformado la frase a la forma cortés perfectamente. Tu respuesta es impecable y muy apropiada. Continue comme ça !,2026-07-17 16:32:33.652915+00
09f39481-0870-41be-96c8-cfa3ccc79bbe,fcc58ab2-9b87-40d1-b6d3-d6baa3ecf553,1,cles,PO,1,Pide una mesa para dos personas usando el Conditionnel de Cortesía. Cuida la pronunciación de voudrais.,Je voudrais une table pour deux.,Mais vous devriez un tas d'peu.,incorrecto,2,[],"[{""dijo"": ""Mais vous devriez un tas d'peu."", ""regla"": ""La frase no se asemeja a la consigna. Se buscaba una solicitud cortés de una mesa para dos."", ""correcto"": ""Je voudrais une table pour deux.""}]",Formulación de oraciones básicas y uso del condicional de cortesía.,Repasar la estructura 'Je voudrais' para hacer peticiones corteses y vocabulario de restaurante.,"¡Gracias por intentar la actividad! La frase solicitada era para pedir una mesa amablemente. Te animo a repasar el vocabulario y las estructuras básicas de las peticiones en francés. Courage, tu progresses !",2026-07-17 16:33:19.000881+00
97f62b9d-bad0-4993-b80d-9e00226177ab,fcc58ab2-9b87-40d1-b6d3-d6baa3ecf553,1,cles,PO,2,Pide la cuenta de forma educada utilizando 'la note'.,"Je voudrais la note, s'il vous plaît.","Je voudrais la note, s'il vous plaît.",correcto,10,"[""Uso correcto de 'Je voudrais'"", ""Uso correcto de 'la note'"", ""Uso correcto de 's'il vous plaît'""]",[],"","",¡Fantástico! Has formulado la petición de forma muy educada y completamente correcta. ¡Continuez comme ça !,2026-07-17 16:34:28.483702+00
48643f57-bc57-4e7e-b9b0-f42bbf844b53,fcc58ab2-9b87-40d1-b6d3-d6baa3ecf553,1,cles,PO,3,Indica cortésmente que quieres pagar con tarjeta.,Je voudrais payer par carte.,Je voudrais pager par quatre.,parcial,7,"[""Je voudrais""]","[{""dijo"": ""pager"", ""regla"": ""La conjugación del verbo 'payer' en infinitivo es con 'y'."", ""correcto"": ""payer""}, {""dijo"": ""quatre"", ""regla"": ""La palabra para 'tarjeta' es 'carte', no 'cuatro'."", ""correcto"": ""carte""}]","",Repasa el vocabulario de los medios de pago y la conjugación del verbo 'payer'.,¡Qué bien que usaste la estructura cortes 'Je voudrais'! Entendí perfectamente lo que querías decir. Practica un poquito la pronunciación y escritura de 'payer' y 'carte' para que tu francés sea aún más fluido. Continue comme ça !,2026-07-17 16:34:57.655851+00
9cacb4ac-d554-4675-b168-c7844d496b38,fcc58ab2-9b87-40d1-b6d3-d6baa3ecf553,1,cles,PO,4,Pide elegantemente 'algo caliente'.,Je voudrais quelque chose de chaud.,Je voudrais quelque chose de chaud.,correcto,10,"[""Uso correcto de 'Je voudrais'"", ""Formulación correcta de 'quelque chose de chaud'""]",[],Ninguno,Mantener la práctica con estructuras similares.,"¡Fantástico! Has formulado tu petición de manera impecable y muy elegante en francés. ¡Bravo, continue comme ça !",2026-07-17 16:36:25.961458+00
ab2b166f-14c1-4379-9563-4e9a5706e167,fcc58ab2-9b87-40d1-b6d3-d6baa3ecf553,1,cles,PE,0,"Completa: « Je ____ un café, s'il vous plaît. »",voudrais, voudrais ,correcto,10,"[""uso correcto de 'voudrais'""]",[],ninguno,ninguna,¡Fantástico! Has completado la frase perfectamente. Excelente uso de 'voudrais' para una petición cortés. Continue comme ça !,2026-07-17 16:36:46.969638+00
cfd7d19b-09bc-4369-a8f5-9a27929b9a5d,fcc58ab2-9b87-40d1-b6d3-d6baa3ecf553,1,cles,PE,1,Traduce: « Quisiera una mesa para dos. »,Je voudrais une table pour deux.,Je voudrais une table pour deux,correcto,10,"[""Je voudrais une table pour deux""]",[],"Ninguno, ¡excelente!",Sigue practicando estas estructuras básicas.,"¡Fantástico! Has traducido la frase a la perfección, sin ningún error. Has captado muy bien el matiz de cortesía del 'quisiera'. Continue comme ça !",2026-07-17 16:37:14.373508+00
6e1e9e1e-ee1e-43ce-8cc1-27e521efb561,fcc58ab2-9b87-40d1-b6d3-d6baa3ecf553,2,cles,PO,0,"El serveur pregunta qué café prefieres (suave y pequeño), usando JE PRÉFÈRE.",Je préfère un café léger et petit.,les professions passent tous les jours en bloc.,incorrecto,0,[],"[{""dijo"": ""les professions passent tous les jours en bloc."", ""regla"": ""La respuesta del alumno no se relaciona con la consigna."", ""correcto"": ""Je préfère un café léger et petit.""}]",comprensión de la consigna,Vuelve a leer la consigna y asegúrate de entender lo que se te pide antes de responder.,"Parece que te has confundido con la consigna en esta ocasión, no te preocupes, ¡es parte del aprendizaje! Te animo a que la leas de nuevo con atención para que puedas practicar la expresión correcta. Courage !",2026-07-17 18:18:27.549362+00
cef0c500-1361-4ff3-8803-6e6eddc5dbfa,ac2ee1e1-d159-4ad4-95b1-0964fa0509d5,2,cles,PO,0,"El serveur pregunta qué café prefieres (suave y pequeño), usando JE PRÉFÈRE.",Je préfère un café léger et petit.,Je préfère un café léger et petit.,correcto,10,"[""Uso correcto de 'Je préfère'"", ""Elegir el adjetivo 'léger' para 'suave'"", ""Elegir el adjetivo 'petit' para 'pequeño'""]",[],"","","¡Fantástico! Has respondido exactamente como se esperaba, usando la estructura y el vocabulario correctos. ¡Continúa así, es una respuesta impecable! Vous vous débrouillez très bien !",2026-07-17 22:13:31.078191+00
e0a1fff1-eca2-499a-9744-c52a0e4019e6,ac2ee1e1-d159-4ad4-95b1-0964fa0509d5,2,cles,PO,1,Hay varios pasteles y no sabes cuál elegir. Pide una recomendación.,Qu'est-ce que vous recommandez comme gâteau ?,Què et vau recomanar com gatós?,parcial,7,"[""com gâteau""]","[{""dijo"": ""Què et vau recomanar"", ""regla"": ""Uso de interrogrativos, tiempos verbales y pronombre de objeto indirecto (ustedes)"", ""correcto"": ""Qu'est-ce que vous recommandez""}, {""dijo"": ""gatós"", ""regla"": ""Número de sustantivo y uso del género (masculino)"", ""correcto"": ""gâteau""}]","",Repasa la formación de preguntas con 'Qu'est-ce que' y practica la conjugación de verbos regulares en presente.,"¡Intención muy bien! Entendemos lo que quieres preguntar. Para mejorar, vamos a revisar la formación de las preguntas y el número de los sustantivos en francés. Continue comme ça !",2026-07-17 22:14:27.347888+00
311849a0-3935-464c-8880-aa3333d7fe0d,ac2ee1e1-d159-4ad4-95b1-0964fa0509d5,2,cles,PO,2,El serveur recomienda la tarte du jour. Acepta y dile que la probarás (JE VAIS ESSAYER).,"Je vais essayer une part de tarte du jour, s'il vous plaît.","Je vais essayer un pack de totes deux jours, s'il vous plaît.",incorrecto,3,"[""Je vais essayer"", ""s'il vous plaît""]","[{""dijo"": ""un pack de totes deux jours"", ""regla"": ""Se espera 'part de tarte du jour' ('trozo de tarta del día')."", ""correcto"": ""une part de tarte du jour""}]",vocabulario específico (comida),Revisa vocabulario relacionado con 'la comida' y 'pedidos en un restaurante'.,¡Muy bien por usar 'Je vais essayer' y 's'il vous plaît' correctamente! El resto de la frase necesita un ajuste de vocabulario para sonar totalmente natural. ¡Continue comme ça !,2026-07-17 22:15:27.867689+00
60a286ec-745b-4398-877f-67de89ad57af,ac2ee1e1-d159-4ad4-95b1-0964fa0509d5,2,cles,PO,3,Pruebas el croissant y está delicioso. Dilo con C'EST + adjectif.,C'est délicieux ! C'est vraiment savoureux !,"Se delicio, se broman sa pouco.",parcial,7,"[""Identifica la estructura 'C'est'"", ""Intenta usar adjetivos""]","[{""dijo"": ""Se delicio"", ""regla"": ""Es necesario el pronombre demostrativo 'C'' seguido del verbo 'être' para formar 'C'est'."", ""correcto"": ""C'est délicieux""}, {""dijo"": ""se broman sa pouco"", ""regla"": ""Hubo una confusión con las palabras 'vraiment' y 'délicieux/savoureux'."", ""correcto"": ""C'est vraiment savoureux""}]",Vocabulario y la estructura 'C'est + adjectif',Revisa los adjetivos comunes para describir comida y practica la construcción 'C'est + adjectif'.,"¡Qué bien que intentaste usar la estructura 'C'est' para describir el croissant! Con un pequeño ajuste en los adjetivos y en la pronunciación de 'C'est', ¡lo tendrás perfecto! Continue comme ça !",2026-07-17 22:16:27.372186+00
6b680037-90df-4e19-9854-0edafb645c79,ac2ee1e1-d159-4ad4-95b1-0964fa0509d5,2,cles,PO,4,"Antes de pagar, pregunta si el servicio está incluido.",Le service est compris ?,le service est compris?,correcto,10,"[""le service est compris""]",[],"",Revisa ejercicios de puntuación en frases interrogativas.,"¡Fantástico! Tu frase es perfectamente comprensible y correcta en francés. Solo recuerda empezar tus oraciones con mayúscula, ¡un pequeño detalle para la perfección! Continue comme ça !",2026-07-17 22:16:43.228821+00
8ec2c578-effd-47f4-9a90-1488f4e75f5d,ac2ee1e1-d159-4ad4-95b1-0964fa0509d5,2,cles,PE,0,"Completa: « Je ______ un café décaféiné, pas trop fort. »",préfère,prefere,parcial,7,"[""uso del verbo preferir"", ""identificación del tiempo presente""]","[{""dijo"": ""prefere"", ""regla"": ""El acento grave (`) es importante en la conjugación de ciertos verbos."", ""correcto"": ""préfère""}]",ortografía de los acentos,Revisa las reglas de acentuación en la conjugación de verbos como 'préférer' en presente.,¡Muy bien! Has conjugado el verbo correctamente y se entiende perfectamente lo que quieres decir. Solo necesitas revisar la ortografía de los acentos. Continue comme ça !,2026-07-17 22:16:56.461939+00
3666eff6-bb27-464a-aeb5-6a9a9468bafe,ac2ee1e1-d159-4ad4-95b1-0964fa0509d5,2,cles,PE,1,Escribe: '¿Qué café recomienda?',Qu'est-ce que vous recommandez comme café ?,Quel café recommandez-vous ?,correcto,10,"[""Uso de 'Quel' para preguntar por un tipo específico"", ""Conjugación correcta del verbo 'recommander'"", ""Estructura interrogativa con inversión sujeto-verbo""]",[],"Ninguno, ¡lo hizo muy bien!",Seguir practicando las diferentes formas de hacer preguntas en francés para tener más fluidez.,¡Fantástico! Tu respuesta es completamente correcta y natural en francés. Has usado una estructura muy fluida para preguntar. Continue comme ça !,2026-07-17 22:21:28.174685+00
3a67dd09-0f0f-40a6-b266-bcc549e0f9b6,ac2ee1e1-d159-4ad4-95b1-0964fa0509d5,2,cles,PE,2,Transforma con JE VAIS ESSAYER: 'Quiero probar una porción del gâteau du jour.',Je vais essayer une part de gâteau du jour.,Je vais essayer une part du gâteau du jour.,correcto,10,"[""Je vais essayer"", ""une part"", ""gâteau du jour""]",[],Ninguno,Sigue practicando la construcción de oraciones básicas en francés.,"¡Muy bien! Has transformado la frase perfectamente, manteniendo todo el sentido. ¡Continue comme ça !",2026-07-17 22:22:28.996619+00
db002321-923b-458b-bf23-f95dd37ae394,ac2ee1e1-d159-4ad4-95b1-0964fa0509d5,2,cles,PE,3,Corrige: « C'est bon ? C'est une spécialité de la maison ? »,C'est bon ? C'est fait maison ?, C'est bon ? C'est fait maison ? ,correcto,10,"[""Uso correcto de la estructura 'C'est bon ?'"", ""Uso correcto de la expresión 'C'est fait maison ?'""]",[],"Ninguno, ¡excelente!","Sigue así, ¡estás en muy buen camino!","¡Has corregido la frase perfectamente, capturando la expresión exacta! No hay nada que mejorar en tu respuesta. Continue comme ça !",2026-07-17 22:23:42.411569+00
5eb7e63e-3920-47b1-ae14-60bca0102f5e,ac2ee1e1-d159-4ad4-95b1-0964fa0509d5,2,cles,PE,4,Ordena: [ recommandez / Qu'est-ce que / comme tarte / vous / ? ],Qu'est-ce que vous recommandez comme tarte ?,Qu'est-ce que vous recommandez comme tarte ?,correcto,10,"[""Qu'est-ce que vous recommandez comme tarte ?""]",[],"","",¡Fantástico! Has ordenado perfectamente la frase. Has logrado construir una pregunta en francés de manera impecable. Continue comme ça !,2026-07-17 22:24:23.009387+00
0e216203-1751-4bba-931d-ed71a0cff8a3,b033bea5-4c24-4db3-8044-b006504a23b6,4,vocab,PO,0,Entras a la boulangerie y el olor te impacta. Reacciona con las dos frases del día.,Ça sent tellement bon ! Ça a l'air délicieux !,Салсенталеме,incorrecto,2,[],"[{""dijo"": ""Салсенталеме"", ""regla"": ""Faltó la frase clave completa y la ortografía correcta."", ""correcto"": ""Ça sent tellement bon ! Ça a l'air délicieux !""}]","",Vuelve a escuchar el audio y escribe las frases lentamente.,"¡Gracias por tu esfuerzo! Necesitamos practicar un poco la escritura de las frases del día. ¡Con un poco más de práctica, lo dominarás! Continue comme ça !",2026-07-18 01:26:01.031754+00
